source_file,source_sheet,source_row,player_name,season,team_or_grade,metric_group,metric_name,metric_value,issue_type,severity,reason,action,data_confidence
bexley_stats_spreadsheets.xlsx,2010-11,17,Ben Carter,Summer 2010/11,Historical club summary,batting,battingStrikeRate,368.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2010-11,38,Matthew J Grealy,Summer 2010/11,Historical club summary,batting,battingStrikeRate,484.1,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2010-11,43,Shane Howes,Summer 2010/11,Historical club summary,batting,battingStrikeRate,1240.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2010-11,44,Brad Humbles,Summer 2010/11,Historical club summary,batting,battingStrikeRate,940.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2010-11,58,Sean M Mantle,Summer 2010/11,Historical club summary,batting,battingStrikeRate,771.8,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2010-11,71,Andrew O Northridge,Summer 2010/11,Historical club summary,batting,battingStrikeRate,394.4,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2010-11,83,Gavin Scott,Summer 2010/11,Historical club summary,batting,battingStrikeRate,689.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2010-11,104,Daniel Yates,Summer 2010/11,Historical club summary,batting,battingStrikeRate,355.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,5,Stuart C Aley,Summer 2011/12,Historical club summary,batting,battingStrikeRate,468.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,9,George Baldock,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1831.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,13,Stephen Borwick,Summer 2011/12,Historical club summary,batting,battingStrikeRate,394.2,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,17,Dayle H Carew,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1592.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,18,Adam Carrall,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1862.5,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,21,Matthew Cassidy,Summer 2011/12,Historical club summary,batting,battingStrikeRate,2900.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,28,Michael C Dettman-campbell,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1060.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,30,Stephen Dunn,Summer 2011/12,Historical club summary,batting,battingStrikeRate,2750.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,34,Clay Finnemore,Summer 2011/12,Historical club summary,batting,battingStrikeRate,435.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,36,Andrew Gilchrist,Summer 2011/12,Historical club summary,batting,battingStrikeRate,382.8,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,43,Dave Jiffkins,Summer 2011/12,Historical club summary,batting,battingStrikeRate,3228.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,54,Shaun Mccheane,Summer 2011/12,Historical club summary,batting,battingStrikeRate,15100.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,58,Ben Newsom,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1942.9,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,60,Daniel O'neill,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1080.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,62,Riley Orr,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1110.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,63,William Papadeas,Summer 2011/12,Historical club summary,batting,battingStrikeRate,588.9,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,72,Alex M Scott,Summer 2011/12,Historical club summary,batting,battingStrikeRate,2600.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,75,Deepak Sharma,Summer 2011/12,Historical club summary,batting,battingStrikeRate,546.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,76,Harjit Singh,Summer 2011/12,Historical club summary,batting,battingStrikeRate,454.8,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,77,Jaskirat J Singh,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1433.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2011-12,85,Anthony L Ward,Summer 2011/12,Historical club summary,batting,battingStrikeRate,1336.4,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,2,Samuel Abdallah,Summer 2012/13,Historical club summary,batting,battingStrikeRate,513.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,8,Jack Anthony,Summer 2012/13,Historical club summary,batting,battingStrikeRate,862.5,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,11,George Baldock,Summer 2012/13,Historical club summary,batting,battingStrikeRate,5950.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,20,Sean Casham,Summer 2012/13,Historical club summary,batting,battingStrikeRate,366.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,27,Nathan Dean,Summer 2012/13,Historical club summary,batting,battingStrikeRate,3963.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,28,Michael C Dettman-campbell,Summer 2012/13,Historical club summary,batting,battingStrikeRate,1650.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,38,Thomas Garrido,Summer 2012/13,Historical club summary,batting,battingStrikeRate,6200.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,46,Mark Jeffrey,Summer 2012/13,Historical club summary,batting,battingStrikeRate,828.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,55,Gabriel R Lattouf,Summer 2012/13,Historical club summary,batting,battingStrikeRate,8600.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,61,Jim Maroulis,Summer 2012/13,Historical club summary,batting,battingStrikeRate,320.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,67,Jeremy Ng,Summer 2012/13,Historical club summary,batting,battingStrikeRate,430.8,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,77,Trent M Power,Summer 2012/13,Historical club summary,batting,battingStrikeRate,593.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,91,Jaskirat J Singh,Summer 2012/13,Historical club summary,batting,battingStrikeRate,407.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,101,Scott Woods,Summer 2012/13,Historical club summary,batting,battingStrikeRate,824.1,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2012-13,102,Benjamin Worger,Summer 2012/13,Historical club summary,batting,battingStrikeRate,1950.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,2,Thomas Aggett,Summer 2013/14,Historical club summary,batting,battingStrikeRate,407.1,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,3,Stuart C Aley,Summer 2013/14,Historical club summary,batting,battingStrikeRate,2941.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,5,Jack Anthony,Summer 2013/14,Historical club summary,batting,battingStrikeRate,573.8,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,32,Brendan Dodd,Summer 2013/14,Historical club summary,batting,battingStrikeRate,371.4,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,37,Matt Ellis,Summer 2013/14,Historical club summary,batting,battingStrikeRate,357.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,64,Simon Marvello,Summer 2013/14,Historical club summary,batting,battingStrikeRate,377.8,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,68,Andrew Mcguiness,Summer 2013/14,Historical club summary,batting,battingStrikeRate,1560.9,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,69,John J Mesar,Summer 2013/14,Historical club summary,batting,battingStrikeRate,521.4,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,82,Tory Pizzalato,Summer 2013/14,Historical club summary,batting,battingStrikeRate,352.9,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,84,Trent M Power,Summer 2013/14,Historical club summary,batting,battingStrikeRate,7850.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,100,Samir Shrestha,Summer 2013/14,Historical club summary,batting,battingStrikeRate,1715.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,106,Darren S Smith,Summer 2013/14,Historical club summary,batting,battingAverage,322.0,suspicious,medium,Batting average above 250 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,110,Matthew Stevens,Summer 2013/14,Historical club summary,batting,battingStrikeRate,950.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,112,Paul E Thomas,Summer 2013/14,Historical club summary,batting,battingStrikeRate,475.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,114,Krunal Vasoja,Summer 2013/14,Historical club summary,batting,battingStrikeRate,2366.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2013-14,120,Daniel Ward,Summer 2013/14,Historical club summary,batting,battingStrikeRate,1483.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,4,Stuart C Aley,Summer 2014/15,Historical club summary,batting,battingStrikeRate,1077.1,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,5,Ali Ali,Summer 2014/15,Historical club summary,batting,battingStrikeRate,757.1,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,7,Jack Anthony,Summer 2014/15,Historical club summary,batting,battingStrikeRate,4600.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,10,Justin Barrett,Summer 2014/15,Historical club summary,batting,battingStrikeRate,478.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,28,Kevin J Croom,Summer 2014/15,Historical club summary,batting,battingStrikeRate,441.9,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,36,Stephen Dunn,Summer 2014/15,Historical club summary,batting,battingStrikeRate,431.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,45,Peter Galluzzo,Summer 2014/15,Historical club summary,batting,battingStrikeRate,425.7,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,49,Fabian Heaton,Summer 2014/15,Historical club summary,batting,battingStrikeRate,855.6,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,51,Robert Henriques,Summer 2014/15,Historical club summary,batting,battingStrikeRate,774.3,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,52,George Hodgson,Summer 2014/15,Historical club summary,batting,battingStrikeRate,2150.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,2014-15,57,Dave Jiffkins,Summer 2014/15,Historical club summary,batting,battingStrikeRate,2100.0,suspicious,medium,Strike rate above 300 from Excel needs manual review.,excluded_from_records,low
