player_id,player_name,short_name,club,team_name,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,source_system,source_file,source_sheet,source_row,data_confidence,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingAverage,battingStrikeRate,battingFours,battingSixes,battingMinutes,team_id,grade_id,canonical_player_id,canonical_player_name
excel_8a193f0b3e4e7ce2,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8a193f0b3e4e7ce2,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1930-31,35,high,,17,328,1,,,,,57,False,20.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c987327126ff0933,G Gilbert,G Gilbert,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c987327126ff0933,G Gilbert,excel,bexley_stats_spreadsheets.xlsx,1930-31,36,high,,8,21,1,,,,,9,True,3,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c4326e6739b29aec,S Glasspool,S Glasspool,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c4326e6739b29aec,S Glasspool,excel,bexley_stats_spreadsheets.xlsx,1930-31,37,high,,14,128,3,,,,,30,False,11.63636364,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_34e1df80d8702a07,A Glasspool,A Glasspool,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_34e1df80d8702a07,A Glasspool,excel,bexley_stats_spreadsheets.xlsx,1930-31,38,high,,9,58,2,,,,,31,True,8.285714286,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_36a4d7960080ff1c,H Hedstrom,H Hedstrom,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_36a4d7960080ff1c,H Hedstrom,excel,bexley_stats_spreadsheets.xlsx,1930-31,39,medium,,5,45,,,,,,23,False,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_471c6e69cc5acca7,F Hurst,F Hurst,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_471c6e69cc5acca7,F Hurst,excel,bexley_stats_spreadsheets.xlsx,1930-31,40,high,,14,286,1,,,,,74,False,22,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_20210d762dfa64c9,H Jesson,H Jesson,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_20210d762dfa64c9,H Jesson,excel,bexley_stats_spreadsheets.xlsx,1930-31,41,high,,13,88,,,,,,19,False,6.769230769,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_23770f71ba44ab38,J Lynch,J Lynch,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_23770f71ba44ab38,J Lynch,excel,bexley_stats_spreadsheets.xlsx,1930-31,42,high,,1,,,,,,,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0987372e88c325f3,L Maltby,L Maltby,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0987372e88c325f3,L Maltby,excel,bexley_stats_spreadsheets.xlsx,1930-31,43,medium,,2,2,1,,,,,2,False,2,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ec3a5e0dc8f3ac37,J Mcguiness,J Mcguiness,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ec3a5e0dc8f3ac37,J Mcguiness,excel,bexley_stats_spreadsheets.xlsx,1930-31,44,high,,24,361,2,,,,,53,False,16.40909091,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ee41021c64e1f868,A Ryan,A Ryan,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ee41021c64e1f868,A Ryan,excel,bexley_stats_spreadsheets.xlsx,1930-31,45,high,,16,147,4,,,,,48,True,12.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e4bd120d79ef9bd9,A Seddon,A Seddon,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e4bd120d79ef9bd9,A Seddon,excel,bexley_stats_spreadsheets.xlsx,1930-31,46,medium,,2,18,,,,,,9,False,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d789fb1190ddde1e,Reg Sommerlad,R Sommerlad,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d789fb1190ddde1e,Reg Sommerlad,excel,bexley_stats_spreadsheets.xlsx,1930-31,47,high,,16,189,1,,,,,45,False,12.6,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_69789cdc86e47452,H Webb,H Webb,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_69789cdc86e47452,H Webb,excel,bexley_stats_spreadsheets.xlsx,1930-31,48,high,,7,56,1,,,,,33,True,9.333333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e09975ae3f728cce,T Whitaker,T Whitaker,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e09975ae3f728cce,T Whitaker,excel,bexley_stats_spreadsheets.xlsx,1930-31,49,medium,,19,55,5,,,,,13,False,3.928571429,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6ee6e097263b9d56,14 5,1 5,Georges River DCC,Georges River DCC,Historical club summary,excel_1930_31,Summer 1930/31,1930-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6ee6e097263b9d56,14 5,excel,bexley_stats_spreadsheets.xlsx,1930-31,58,high,,6,47,2,,,,,1,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7288ce77b362a957,C Avern,C Avern,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7288ce77b362a957,C Avern,excel,bexley_stats_spreadsheets.xlsx,1931-32,4,medium,,19,389,5,,,,,68,False,27.78571429,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2971df922eb8ced6,Ren Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2971df922eb8ced6,Ren Bullock,excel,bexley_stats_spreadsheets.xlsx,1931-32,5,high,,20,454,1,,,,,59,False,23.89473684,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2338d697fb58f68f,H Clapham,H Clapham,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2338d697fb58f68f,H Clapham,excel,bexley_stats_spreadsheets.xlsx,1931-32,6,high,,1,15,,,,,,15,False,15,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4d40029074f6acd7,L Duly,L Duly,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4d40029074f6acd7,L Duly,excel,bexley_stats_spreadsheets.xlsx,1931-32,7,high,,17,170,,,,,,39,False,10,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0969a1ef33ea4f4e,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0969a1ef33ea4f4e,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1931-32,8,high,,3,7,,,,,,7,False,2.333333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_154744e7b2280277,S Glasspool,S Glasspool,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_154744e7b2280277,S Glasspool,excel,bexley_stats_spreadsheets.xlsx,1931-32,9,high,,1,9,,,,,,9,False,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4a04b636ce295f6a,F Griggs,F Griggs,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4a04b636ce295f6a,F Griggs,excel,bexley_stats_spreadsheets.xlsx,1931-32,10,high,,18,272,1,,,,,35,False,16,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8131c7e0d338ffd0,M Jones,M Jones,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8131c7e0d338ffd0,M Jones,excel,bexley_stats_spreadsheets.xlsx,1931-32,11,high,,18,252,1,,,,,68,False,14.82352941,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_85b7bb974788292e,Norm Nosworthy,N Nosworthy,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_85b7bb974788292e,Norm Nosworthy,excel,bexley_stats_spreadsheets.xlsx,1931-32,12,high,,12,303,1,,,,,68,False,27.54545455,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_28edd738b3178557,T O'neill,T O'neill,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_28edd738b3178557,T O'neill,excel,bexley_stats_spreadsheets.xlsx,1931-32,13,high,,9,31,2,,,,,12,False,4.428571429,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b222bbeff1443465,G Parsons,G Parsons,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b222bbeff1443465,G Parsons,excel,bexley_stats_spreadsheets.xlsx,1931-32,14,high,,13,261,1,,,,,56,False,21.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0827fca0b3f86209,Phil Payne,P Payne,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0827fca0b3f86209,Phil Payne,excel,bexley_stats_spreadsheets.xlsx,1931-32,15,high,,17,505,2,,,,,188,False,33.66666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_812913fabb83a376,W Payne,W Payne,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_812913fabb83a376,W Payne,excel,bexley_stats_spreadsheets.xlsx,1931-32,16,high,,4,28,,,,,,16,False,7,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_1ee5a561c6770d55,E Reid,E Reid,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1ee5a561c6770d55,E Reid,excel,bexley_stats_spreadsheets.xlsx,1931-32,17,medium,,17,296,1,,,,,68,False,18.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_10d7df65ac8944bc,C Robinson,C Robinson,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_10d7df65ac8944bc,C Robinson,excel,bexley_stats_spreadsheets.xlsx,1931-32,18,high,,3,28,1,,,,,13,False,14,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e2bf5b8b48a3fc16,L Tustin,L Tustin,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e2bf5b8b48a3fc16,L Tustin,excel,bexley_stats_spreadsheets.xlsx,1931-32,19,high,,12,80,2,,,,,23,False,8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4926f5625d6c8703,W Vale,W Vale,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4926f5625d6c8703,W Vale,excel,bexley_stats_spreadsheets.xlsx,1931-32,20,high,,17,54,6,,,,,15,False,4.909090909,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_136f17d2495b438f,D Anderson,D Anderson,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_136f17d2495b438f,D Anderson,excel,bexley_stats_spreadsheets.xlsx,1931-32,25,medium,,18,216,4,,,,,25,False,15.42857143,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2338d697fb58f68f,H Clapham,H Clapham,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2338d697fb58f68f,H Clapham,excel,bexley_stats_spreadsheets.xlsx,1931-32,26,medium,,2,13,1,,,,,7,False,13,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cad66498025e1717,Alan Cox,A Cox,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cad66498025e1717,Alan Cox,excel,bexley_stats_spreadsheets.xlsx,1931-32,27,high,,17,179,2,,,,,45,False,11.93333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_5ba9d706dc1d3c1e,J Dixon,J Dixon,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5ba9d706dc1d3c1e,J Dixon,excel,bexley_stats_spreadsheets.xlsx,1931-32,28,medium,,17,180,1,,,,,35,False,11.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0969a1ef33ea4f4e,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0969a1ef33ea4f4e,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1931-32,29,medium,,20,294,,,,,,53,False,14.7,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_154744e7b2280277,S Glasspool,S Glasspool,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_154744e7b2280277,S Glasspool,excel,bexley_stats_spreadsheets.xlsx,1931-32,30,medium,,13,141,2,,,,,27,False,12.81818182,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9cc695683de1d10e,C Hopkins,C Hopkins,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9cc695683de1d10e,C Hopkins,excel,bexley_stats_spreadsheets.xlsx,1931-32,31,medium,,6,67,,,,,,20,False,11.16666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_1e3a46c2a0074c08,F Hurst,F Hurst,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1e3a46c2a0074c08,F Hurst,excel,bexley_stats_spreadsheets.xlsx,1931-32,32,medium,,19,210,,,,,,42,False,11.05263158,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_260dc9b9372570cb,H Jesson,H Jesson,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_260dc9b9372570cb,H Jesson,excel,bexley_stats_spreadsheets.xlsx,1931-32,33,high,,17,141,1,,,,,25,False,8.8125,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8f42d087ae86a5ca,J Mcguiness,J Mcguiness,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8f42d087ae86a5ca,J Mcguiness,excel,bexley_stats_spreadsheets.xlsx,1931-32,34,medium,,21,208,3,,,,,57,False,11.55555556,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_270c1dacd6150954,S Narramore,S Narramore,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_270c1dacd6150954,S Narramore,excel,bexley_stats_spreadsheets.xlsx,1931-32,35,medium,,6,31,,,,,,11,False,5.166666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_90e180fd5a2a43cc,N Nosworthy,N Nosworthy,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_90e180fd5a2a43cc,N Nosworthy,excel,bexley_stats_spreadsheets.xlsx,1931-32,36,medium,,10,284,,,,,,70,False,28.4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_28edd738b3178557,T O'neill,T O'neill,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_28edd738b3178557,T O'neill,excel,bexley_stats_spreadsheets.xlsx,1931-32,37,medium,,4,42,1,,,,,27,False,14,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_812913fabb83a376,W Payne,W Payne,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_812913fabb83a376,W Payne,excel,bexley_stats_spreadsheets.xlsx,1931-32,38,medium,,17,307,,,,,,88,False,18.05882353,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7ad54f798f5ac005,H Pollack,H Pollack,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7ad54f798f5ac005,H Pollack,excel,bexley_stats_spreadsheets.xlsx,1931-32,39,medium,,2,3,1,,,,,2,False,3,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e5d1b246ba3d48e0,F Richards,F Richards,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e5d1b246ba3d48e0,F Richards,excel,bexley_stats_spreadsheets.xlsx,1931-32,40,medium,,14,104,1,,,,,18,False,8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_10d7df65ac8944bc,C Robinson,C Robinson,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_10d7df65ac8944bc,C Robinson,excel,bexley_stats_spreadsheets.xlsx,1931-32,41,high,,9,57,1,,,,,20,False,7.125,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6861aae50145afdd,A Ryan,A Ryan,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6861aae50145afdd,A Ryan,excel,bexley_stats_spreadsheets.xlsx,1931-32,42,high,,3,,,,,,,,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_abe24b36c517fd0c,J Sutton,J Sutton,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_abe24b36c517fd0c,J Sutton,excel,bexley_stats_spreadsheets.xlsx,1931-32,43,medium,,6,27,1,,,,,10,False,5.4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0b24aa568dccd961,T Whitaker,T Whitaker,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0b24aa568dccd961,T Whitaker,excel,bexley_stats_spreadsheets.xlsx,1931-32,44,medium,,20,95,7,,,,,25,False,7.307692308,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d60d26cb488416e3,Played Wo,P Wo,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d60d26cb488416e3,Played Wo,excel,bexley_stats_spreadsheets.xlsx,1931-32,48,high,1,,,,,,,,1,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_87fbca2b8e5b4426,13 6,1 6,Georges River DCC,Georges River DCC,Historical club summary,excel_1931_32,Summer 1931/32,1931-07-01T00:00:00.0000000+00:00,Historical Excel,excel_87fbca2b8e5b4426,13 6,excel,bexley_stats_spreadsheets.xlsx,1931-32,49,high,5,,80,1,,,,,1,False,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
